,Country,Year,Suicides per 100k
0,Albania,1985,0.0
1,Albania,1986,0.0
2,Albania,1987,31.85
3,Albania,1988,32.46
4,Albania,1989,33.400000000000006
5,Albania,1990,0.0
6,Albania,1991,0.0
7,Albania,1992,18.0
8,Albania,1993,32.56
9,Albania,1994,32.18
10,Albania,1995,40.55000000000001
11,Albania,1996,43.620000000000005
12,Albania,1997,77.42999999999999
13,Albania,1998,66.52
14,Albania,1999,69.81
15,Albania,2000,30.7
16,Albania,2001,50.61999999999999
17,Albania,2002,62.50999999999999
18,Albania,2003,58.599999999999994
19,Albania,2004,65.39
20,Albania,2005,0.0
21,Albania,2006,0.0
22,Albania,2007,65.85
23,Albania,2008,71.05000000000001
24,Albania,2009,0.0
25,Albania,2010,41.66
26,Albania,2011,0.0
27,Albania,2012,0.0
28,Albania,2013,0.0
29,Albania,2014,0.0
30,Albania,2015,0.0
31,Albania,2016,0.0
32,Antigua and Barbuda,1985,0.0
33,Antigua and Barbuda,1986,0.0
34,Antigua and Barbuda,1987,0.0
35,Antigua and Barbuda,1988,0.0
36,Antigua and Barbuda,1989,0.0
37,Antigua and Barbuda,1990,17.24
38,Antigua and Barbuda,1991,0.0
39,Antigua and Barbuda,1992,0.0
40,Antigua and Barbuda,1993,15.0
41,Antigua and Barbuda,1994,0.0
42,Antigua and Barbuda,1995,0.0
43,Antigua and Barbuda,1996,0.0
44,Antigua and Barbuda,1997,0.0
45,Antigua and Barbuda,1998,0.0
46,Antigua and Barbuda,1999,0.0
47,Antigua and Barbuda,2000,39.97
48,Antigua and Barbuda,2001,19.45
49,Antigua and Barbuda,2002,0.0
50,Antigua and Barbuda,2003,27.82
51,Antigua and Barbuda,2004,36.06
52,Antigua and Barbuda,2005,0.0
53,Antigua and Barbuda,2006,0.0
54,Antigua and Barbuda,2007,7.98
55,Antigua and Barbuda,2008,0.0
56,Antigua and Barbuda,2009,0.0
57,Antigua and Barbuda,2010,0.0
58,Antigua and Barbuda,2011,0.0
59,Antigua and Barbuda,2012,0.0
60,Antigua and Barbuda,2013,0.0
61,Antigua and Barbuda,2014,0.0
62,Antigua and Barbuda,2015,15.62
63,Antigua and Barbuda,2016,0.0
64,Argentina,1985,134.47
65,Argentina,1986,152.90000000000003
66,Argentina,1987,144.97999999999996
67,Argentina,1988,146.24000000000004
68,Argentina,1989,138.93
69,Argentina,1990,134.89999999999998
70,Argentina,1991,119.23999999999998
71,Argentina,1992,126.86000000000001
72,Argentina,1993,134.77
73,Argentina,1994,122.05
74,Argentina,1995,119.97
75,Argentina,1996,118.03
76,Argentina,1997,111.39999999999999
77,Argentina,1998,116.92999999999998
78,Argentina,1999,117.18999999999998
79,Argentina,2000,131.39
80,Argentina,2001,143.55999999999997
81,Argentina,2002,139.42
82,Argentina,2003,146.29
83,Argentina,2004,131.05999999999997
84,Argentina,2005,128.17999999999998
85,Argentina,2006,128.22
86,Argentina,2007,118.35
87,Argentina,2008,118.11
88,Argentina,2009,107.32
89,Argentina,2010,111.24
90,Argentina,2011,105.86999999999999
91,Argentina,2012,119.81999999999998
92,Argentina,2013,103.42000000000002
93,Argentina,2014,111.35000000000002
94,Argentina,2015,112.13000000000001
95,Argentina,2016,0.0
96,Armenia,1985,0.0
97,Armenia,1986,0.0
98,Armenia,1987,0.0
99,Armenia,1988,0.0
100,Armenia,1989,0.0
101,Armenia,1990,41.120000000000005
102,Armenia,1991,45.870000000000005
103,Armenia,1992,40.86
104,Armenia,1993,51.050000000000004
105,Armenia,1994,66.72999999999999
106,Armenia,1995,51.79
107,Armenia,1996,37.05
108,Armenia,1997,32.23
109,Armenia,1998,27.419999999999998
110,Armenia,1999,24.68
111,Armenia,2000,34.300000000000004
112,Armenia,2001,29.78
113,Armenia,2002,38.070000000000014
114,Armenia,2003,33.43
115,Armenia,2004,0.0
116,Armenia,2005,0.0
117,Armenia,2006,43.67000000000001
118,Armenia,2007,39.019999999999996
119,Armenia,2008,35.150000000000006
120,Armenia,2009,33.699999999999996
121,Armenia,2010,40.410000000000004
122,Armenia,2011,32.98
123,Armenia,2012,36.57000000000001
124,Armenia,2013,37.48
125,Armenia,2014,37.01
126,Armenia,2015,45.279999999999994
127,Armenia,2016,40.559999999999995
128,Aruba,1985,0.0
129,Aruba,1986,0.0
130,Aruba,1987,0.0
131,Aruba,1988,0.0
132,Aruba,1989,0.0
133,Aruba,1990,0.0
134,Aruba,1991,0.0
135,Aruba,1992,0.0
136,Aruba,1993,0.0
137,Aruba,1994,0.0
138,Aruba,1995,308.51
139,Aruba,1996,0.0
140,Aruba,1997,0.0
141,Aruba,1998,0.0
142,Aruba,1999,115.47000000000001
143,Aruba,2000,305.33
144,Aruba,2001,27.28
145,Aruba,2002,126.46000000000001
146,Aruba,2003,12.93
147,Aruba,2004,176.71999999999997
148,Aruba,2005,99.58
149,Aruba,2006,96.31
150,Aruba,2007,92.19000000000001
151,Aruba,2008,41.440000000000005
152,Aruba,2009,42.230000000000004
153,Aruba,2010,58.65
154,Aruba,2011,93.42
155,Aruba,2012,0.0
156,Aruba,2013,0.0
157,Aruba,2014,0.0
158,Aruba,2015,0.0
159,Aruba,2016,0.0
160,Australia,1985,163.41
161,Australia,1986,175.79000000000002
162,Australia,1987,188.82000000000002
163,Australia,1988,179.32000000000002
164,Australia,1989,168.10999999999999
165,Australia,1990,172.35
166,Australia,1991,180.14999999999998
167,Australia,1992,170.64000000000001
168,Australia,1993,154.95
169,Australia,1994,167.75
170,Australia,1995,155.19000000000003
171,Australia,1996,175.33999999999997
172,Australia,1997,186.93000000000006
173,Australia,1998,176.41000000000003
174,Australia,1999,167.15
175,Australia,2000,157.82000000000005
176,Australia,2001,158.79000000000002
177,Australia,2002,144.67999999999998
178,Australia,2003,133.84
179,Australia,2004,133.76000000000002
180,Australia,2005,0.0
181,Australia,2006,127.89
182,Australia,2007,130.25
183,Australia,2008,130.48999999999998
184,Australia,2009,130.12
185,Australia,2010,132.64000000000004
186,Australia,2011,133.22
187,Australia,2012,139.57
188,Australia,2013,138.78
189,Australia,2014,149.07000000000002
190,Australia,2015,154.18
191,Australia,2016,0.0
192,Austria,1985,384.80999999999995
193,Austria,1986,401.8
194,Austria,1987,405.88
195,Austria,1988,357.64
196,Austria,1989,359.31999999999994
197,Austria,1990,353.78000000000003
198,Austria,1991,355.47
199,Austria,1992,341.74
200,Austria,1993,347.96
201,Austria,1994,343.62000000000006
202,Austria,1995,348.0899999999999
203,Austria,1996,342.65000000000003
204,Austria,1997,297.5000000000001
205,Austria,1998,289.38
206,Austria,1999,280.3
207,Austria,2000,289.77
208,Austria,2001,261.90999999999997
209,Austria,2002,276.92
210,Austria,2003,257.06
211,Austria,2004,254.03999999999996
212,Austria,2005,235.24999999999997
213,Austria,2006,218.89999999999995
214,Austria,2007,217.31
215,Austria,2008,216.44999999999996
216,Austria,2009,213.22
217,Austria,2010,207.55000000000004
218,Austria,2011,211.49
219,Austria,2012,206.63000000000002
220,Austria,2013,212.12
221,Austria,2014,209.82
222,Austria,2015,194.62
223,Austria,2016,183.22999999999996
224,Azerbaijan,1985,0.0
225,Azerbaijan,1986,0.0
226,Azerbaijan,1987,0.0
227,Azerbaijan,1988,0.0
228,Azerbaijan,1989,0.0
229,Azerbaijan,1990,24.61
230,Azerbaijan,1991,32.230000000000004
231,Azerbaijan,1992,34.78
232,Azerbaijan,1993,31.519999999999996
233,Azerbaijan,1994,12.040000000000001
234,Azerbaijan,1995,14.280000000000001
235,Azerbaijan,1996,17.830000000000002
236,Azerbaijan,1997,18.59
237,Azerbaijan,1998,10.669999999999998
238,Azerbaijan,1999,8.58
239,Azerbaijan,2000,14.41
240,Azerbaijan,2001,60.05
241,Azerbaijan,2002,19.419999999999998
242,Azerbaijan,2003,27.07
243,Azerbaijan,2004,18.33
244,Azerbaijan,2005,0.0
245,Azerbaijan,2006,0.0
246,Azerbaijan,2007,11.830000000000002
247,Azerbaijan,2008,0.0
248,Azerbaijan,2009,0.0
249,Azerbaijan,2010,0.0
250,Azerbaijan,2011,0.0
251,Azerbaijan,2012,0.0
252,Azerbaijan,2013,0.0
253,Azerbaijan,2014,0.0
254,Azerbaijan,2015,0.0
255,Azerbaijan,2016,0.0
256,Bahamas,1985,4.76
257,Bahamas,1986,0.0
258,Bahamas,1987,13.59
259,Bahamas,1988,0.0
260,Bahamas,1989,0.0
261,Bahamas,1990,0.0
262,Bahamas,1991,0.0
263,Bahamas,1992,0.0
264,Bahamas,1993,37.51
265,Bahamas,1994,10.6
266,Bahamas,1995,7.16
267,Bahamas,1996,9.82
268,Bahamas,1997,7.15
269,Bahamas,1998,11.09
270,Bahamas,1999,22.96
271,Bahamas,2000,40.660000000000004
272,Bahamas,2001,2.68
273,Bahamas,2002,9.969999999999999
274,Bahamas,2003,2.49
275,Bahamas,2004,5.93
276,Bahamas,2005,13.32
277,Bahamas,2006,5.640000000000001
278,Bahamas,2007,13.42
279,Bahamas,2008,12.49
280,Bahamas,2009,15.98
281,Bahamas,2010,58.31999999999999
282,Bahamas,2011,12.989999999999998
283,Bahamas,2012,11.84
284,Bahamas,2013,13.91
285,Bahamas,2014,0.0
286,Bahamas,2015,0.0
287,Bahamas,2016,0.0
288,Bahrain,1985,20.119999999999997
289,Bahrain,1986,0.0
290,Bahrain,1987,25.680000000000003
291,Bahrain,1988,24.799999999999997
292,Bahrain,1989,0.0
293,Bahrain,1990,0.0
294,Bahrain,1991,0.0
295,Bahrain,1992,0.0
296,Bahrain,1993,0.0
297,Bahrain,1994,0.0
298,Bahrain,1995,0.0
299,Bahrain,1996,0.0
300,Bahrain,1997,0.0
301,Bahrain,1998,0.0
302,Bahrain,1999,22.459999999999997
303,Bahrain,2000,32.73
304,Bahrain,2001,30.659999999999997
305,Bahrain,2002,27.680000000000003
306,Bahrain,2003,32.39
307,Bahrain,2004,54.209999999999994
308,Bahrain,2005,40.22
309,Bahrain,2006,27.179999999999996
310,Bahrain,2007,32.09
311,Bahrain,2008,27.89
312,Bahrain,2009,24.59
313,Bahrain,2010,11.89
314,Bahrain,2011,14.96
315,Bahrain,2012,8.68
316,Bahrain,2013,2.49
317,Bahrain,2014,6.5200000000000005
318,Bahrain,2015,0.0
319,Bahrain,2016,0.0
320,Barbados,1985,61.72
321,Barbados,1986,36.73
322,Barbados,1987,29.46
323,Barbados,1988,57.39
324,Barbados,1989,73.58
325,Barbados,1990,121.22999999999999
326,Barbados,1991,76.93
327,Barbados,1992,63.53
328,Barbados,1993,90.92999999999999
329,Barbados,1994,67.08000000000001
330,Barbados,1995,72.28999999999999
331,Barbados,1996,0.0
332,Barbados,1997,0.0
333,Barbados,1998,0.0
334,Barbados,1999,0.0
335,Barbados,2000,37.129999999999995
336,Barbados,2001,8.65
337,Barbados,2002,0.0
338,Barbados,2003,0.0
339,Barbados,2004,7.79
340,Barbados,2005,2.58
341,Barbados,2006,45.38
342,Barbados,2007,0.0
343,Barbados,2008,2.31
344,Barbados,2009,28.799999999999997
345,Barbados,2010,7.62
346,Barbados,2011,0.0
347,Barbados,2012,0.0
348,Barbados,2013,0.0
349,Barbados,2014,0.0
350,Barbados,2015,0.0
351,Barbados,2016,0.0
352,Belarus,1985,0.0
353,Belarus,1986,0.0
354,Belarus,1987,0.0
355,Belarus,1988,0.0
356,Belarus,1989,0.0
357,Belarus,1990,274.37
358,Belarus,1991,297.64000000000004
359,Belarus,1992,314.23999999999995
360,Belarus,1993,365.11000000000007
361,Belarus,1994,403.58
362,Belarus,1995,404.01
363,Belarus,1996,455.71
364,Belarus,1997,446.50000000000006
365,Belarus,1998,455.64
366,Belarus,1999,450.36
367,Belarus,2000,447.29999999999995
368,Belarus,2001,419.6500000000001
369,Belarus,2002,411.0
370,Belarus,2003,444.86
371,Belarus,2004,0.0
372,Belarus,2005,0.0
373,Belarus,2006,0.0
374,Belarus,2007,355.89
375,Belarus,2008,352.1599999999999
376,Belarus,2009,375.53999999999996
377,Belarus,2010,331.98
378,Belarus,2011,299.36
379,Belarus,2012,0.0
380,Belarus,2013,273.32
381,Belarus,2014,252.91
382,Belarus,2015,0.0
383,Belarus,2016,0.0
384,Belgium,1985,332.0400000000001
385,Belgium,1986,314.69000000000005
386,Belgium,1987,327.76
387,Belgium,1988,283.8
388,Belgium,1989,284.84999999999997
389,Belgium,1990,277.11
390,Belgium,1991,264.02
391,Belgium,1992,265.88
392,Belgium,1993,300.47
393,Belgium,1994,300.40000000000003
394,Belgium,1995,285.9
395,Belgium,1996,267.54
396,Belgium,1997,284.73999999999995
397,Belgium,1998,264.73999999999995
398,Belgium,1999,230.70000000000005
399,Belgium,2000,267.8
400,Belgium,2001,261.22
401,Belgium,2002,247.85999999999996
402,Belgium,2003,248.73000000000002
403,Belgium,2004,231.06000000000003
404,Belgium,2005,231.75
405,Belgium,2006,214.9
406,Belgium,2007,208.57
407,Belgium,2008,221.54000000000005
408,Belgium,2009,218.35
409,Belgium,2010,220.18
410,Belgium,2011,226.70999999999998
411,Belgium,2012,217.13
412,Belgium,2013,201.55
413,Belgium,2014,201.85000000000002
414,Belgium,2015,196.66
415,Belgium,2016,0.0
416,Belize,1985,0.0
417,Belize,1986,19.369999999999997
418,Belize,1987,31.41
419,Belize,1988,0.0
420,Belize,1989,5.16
421,Belize,1990,29.7
422,Belize,1991,23.93
423,Belize,1992,0.0
424,Belize,1993,6.49
425,Belize,1994,164.73
426,Belize,1995,143.97
427,Belize,1996,61.290000000000006
428,Belize,1997,5.77
429,Belize,1998,81.78
430,Belize,1999,83.72
431,Belize,2000,160.8
432,Belize,2001,151.7
433,Belize,2002,69.62
434,Belize,2003,59.0
435,Belize,2004,117.38
436,Belize,2005,46.1
437,Belize,2006,37.92
438,Belize,2007,78.49000000000001
439,Belize,2008,86.36000000000001
440,Belize,2009,57.760000000000005
441,Belize,2010,61.480000000000004
442,Belize,2011,153.29999999999998
443,Belize,2012,73.44999999999999
444,Belize,2013,56.400000000000006
445,Belize,2014,90.95
446,Belize,2015,135.46
447,Belize,2016,0.0
448,Bosnia and Herzegovina,1985,0.0
449,Bosnia and Herzegovina,1986,0.0
450,Bosnia and Herzegovina,1987,0.0
451,Bosnia and Herzegovina,1988,0.0
452,Bosnia and Herzegovina,1989,0.0
453,Bosnia and Herzegovina,1990,0.0
454,Bosnia and Herzegovina,1991,0.0
455,Bosnia and Herzegovina,1992,0.0
456,Bosnia and Herzegovina,1993,0.0
457,Bosnia and Herzegovina,1994,0.0
458,Bosnia and Herzegovina,1995,0.0
459,Bosnia and Herzegovina,1996,0.0
460,Bosnia and Herzegovina,1997,0.0
461,Bosnia and Herzegovina,1998,0.0
462,Bosnia and Herzegovina,1999,0.0
463,Bosnia and Herzegovina,2000,0.0
464,Bosnia and Herzegovina,2001,0.0
465,Bosnia and Herzegovina,2002,0.0
466,Bosnia and Herzegovina,2003,0.0
467,Bosnia and Herzegovina,2004,0.0
468,Bosnia and Herzegovina,2005,0.0
469,Bosnia and Herzegovina,2006,0.0
470,Bosnia and Herzegovina,2007,0.0
471,Bosnia and Herzegovina,2008,0.0
472,Bosnia and Herzegovina,2009,0.0
473,Bosnia and Herzegovina,2010,0.0
474,Bosnia and Herzegovina,2011,1.31
475,Bosnia and Herzegovina,2012,0.0
476,Bosnia and Herzegovina,2013,0.0
477,Bosnia and Herzegovina,2014,109.5
478,Bosnia and Herzegovina,2015,0.0
479,Bosnia and Herzegovina,2016,0.0
480,Brazil,1985,59.18
481,Brazil,1986,57.160000000000004
482,Brazil,1987,70.11999999999999
483,Brazil,1988,65.36000000000001
484,Brazil,1989,64.02
485,Brazil,1990,67.05999999999999
486,Brazil,1991,68.34000000000002
487,Brazil,1992,64.91999999999999
488,Brazil,1993,67.86
489,Brazil,1994,71.51
490,Brazil,1995,75.23999999999998
491,Brazil,1996,73.33
492,Brazil,1997,76.80000000000001
493,Brazil,1998,75.04999999999998
494,Brazil,1999,67.64999999999999
495,Brazil,2000,68.23
496,Brazil,2001,73.49
497,Brazil,2002,69.77
498,Brazil,2003,68.07000000000001
499,Brazil,2004,70.21999999999998
500,Brazil,2005,73.60000000000001
501,Brazil,2006,69.89999999999999
502,Brazil,2007,71.68
503,Brazil,2008,72.21000000000001
504,Brazil,2009,70.37
505,Brazil,2010,72.73
506,Brazil,2011,72.41000000000001
507,Brazil,2012,74.45000000000002
508,Brazil,2013,73.41000000000001
509,Brazil,2014,73.13000000000001
510,Brazil,2015,77.45
511,Brazil,2016,0.0
512,Bulgaria,1985,303.12
513,Bulgaria,1986,275.4800000000001
514,Bulgaria,1987,308.4
515,Bulgaria,1988,292.49000000000007
516,Bulgaria,1989,292.19000000000005
517,Bulgaria,1990,256.43
518,Bulgaria,1991,268.94
519,Bulgaria,1992,310.5999999999999
520,Bulgaria,1993,278.36
521,Bulgaria,1994,288.39
522,Bulgaria,1995,277.85
523,Bulgaria,1996,296.20000000000005
524,Bulgaria,1997,276.35999999999996
525,Bulgaria,1998,304.61
526,Bulgaria,1999,250.70999999999998
527,Bulgaria,2000,259.22
528,Bulgaria,2001,244.62
529,Bulgaria,2002,247.35
530,Bulgaria,2003,207.65
531,Bulgaria,2004,184.11999999999998
532,Bulgaria,2005,178.05999999999997
533,Bulgaria,2006,186.53
534,Bulgaria,2007,173.77
535,Bulgaria,2008,170.34
536,Bulgaria,2009,154.42000000000002
537,Bulgaria,2010,158.25000000000003
538,Bulgaria,2011,133.51999999999998
539,Bulgaria,2012,164.17
540,Bulgaria,2013,134.16000000000003
541,Bulgaria,2014,139.77
542,Bulgaria,2015,0.0
543,Bulgaria,2016,0.0
544,Cabo Verde,1985,0.0
545,Cabo Verde,1986,0.0
546,Cabo Verde,1987,0.0
547,Cabo Verde,1988,0.0
548,Cabo Verde,1989,0.0
549,Cabo Verde,1990,0.0
550,Cabo Verde,1991,0.0
551,Cabo Verde,1992,0.0
552,Cabo Verde,1993,0.0
553,Cabo Verde,1994,0.0
554,Cabo Verde,1995,0.0
555,Cabo Verde,1996,0.0
556,Cabo Verde,1997,0.0
557,Cabo Verde,1998,0.0
558,Cabo Verde,1999,0.0
559,Cabo Verde,2000,0.0
560,Cabo Verde,2001,0.0
561,Cabo Verde,2002,0.0
562,Cabo Verde,2003,0.0
563,Cabo Verde,2004,0.0
564,Cabo Verde,2005,0.0
565,Cabo Verde,2006,0.0
566,Cabo Verde,2007,0.0
567,Cabo Verde,2008,0.0
568,Cabo Verde,2009,0.0
569,Cabo Verde,2010,0.0
570,Cabo Verde,2011,133.84
571,Cabo Verde,2012,0.0
572,Cabo Verde,2013,0.0
573,Cabo Verde,2014,0.0
574,Cabo Verde,2015,0.0
575,Cabo Verde,2016,0.0
576,Canada,1985,166.45999999999998
577,Canada,1986,190.10999999999996
578,Canada,1987,179.32999999999998
579,Canada,1988,175.38
580,Canada,1989,170.98000000000002
581,Canada,1990,165.01999999999995
582,Canada,1991,167.78
583,Canada,1992,163.6
584,Canada,1993,164.01999999999998
585,Canada,1994,161.91
586,Canada,1995,163.52
587,Canada,1996,162.89000000000001
588,Canada,1997,151.43000000000004
589,Canada,1998,150.12000000000003
590,Canada,1999,158.44
591,Canada,2000,139.0
592,Canada,2001,137.42999999999998
593,Canada,2002,137.73000000000002
594,Canada,2003,137.27
595,Canada,2004,131.66
596,Canada,2005,133.84
597,Canada,2006,126.42999999999999
598,Canada,2007,127.44999999999999
599,Canada,2008,127.59
600,Canada,2009,130.67
601,Canada,2010,132.67
602,Canada,2011,125.02000000000001
603,Canada,2012,127.88
604,Canada,2013,133.09
605,Canada,2014,0.0
606,Canada,2015,0.0
607,Canada,2016,0.0
608,Chile,1985,108.91000000000003
609,Chile,1986,90.94
610,Chile,1987,89.42
611,Chile,1988,94.89999999999999
612,Chile,1989,100.44
613,Chile,1990,91.86
614,Chile,1991,98.83000000000001
615,Chile,1992,78.88
616,Chile,1993,103.17999999999999
617,Chile,1994,95.33999999999999
618,Chile,1995,108.91
619,Chile,1996,95.71000000000001
620,Chile,1997,100.13000000000001
621,Chile,1998,109.77
622,Chile,1999,111.85999999999999
623,Chile,2000,149.18000000000004
624,Chile,2001,147.58
625,Chile,2002,149.28
626,Chile,2003,153.53999999999996
627,Chile,2004,155.69
628,Chile,2005,147.43
629,Chile,2006,155.06
630,Chile,2007,150.92000000000002
631,Chile,2008,167.88
632,Chile,2009,174.3
633,Chile,2010,162.88
634,Chile,2011,160.83999999999997
635,Chile,2012,148.41000000000003
636,Chile,2013,134.52
637,Chile,2014,137.36999999999998
638,Chile,2015,147.68
639,Chile,2016,0.0
640,Colombia,1985,62.559999999999995
641,Colombia,1986,50.11000000000001
642,Colombia,1987,45.17
643,Colombia,1988,50.64
644,Colombia,1989,41.69
645,Colombia,1990,43.43
646,Colombia,1991,43.57
647,Colombia,1992,49.480000000000004
648,Colombia,1993,49.23
649,Colombia,1994,55.95
650,Colombia,1995,49.64000000000001
651,Colombia,1996,53.169999999999995
652,Colombia,1997,52.76999999999999
653,Colombia,1998,81.67999999999999
654,Colombia,1999,84.10000000000001
655,Colombia,2000,89.77999999999999
656,Colombia,2001,88.27
657,Colombia,2002,81.38
658,Colombia,2003,79.85000000000001
659,Colombia,2004,84.25
660,Colombia,2005,74.84
661,Colombia,2006,78.41000000000001
662,Colombia,2007,74.25000000000001
663,Colombia,2008,74.22
664,Colombia,2009,73.83
665,Colombia,2010,67.24000000000001
666,Colombia,2011,62.879999999999995
667,Colombia,2012,66.45
668,Colombia,2013,63.529999999999994
669,Colombia,2014,66.62
670,Colombia,2015,70.39999999999999
671,Colombia,2016,0.0
672,Costa Rica,1985,69.46
673,Costa Rica,1986,89.84
674,Costa Rica,1987,85.56000000000002
675,Costa Rica,1988,88.98
676,Costa Rica,1989,84.76999999999998
677,Costa Rica,1990,93.27000000000002
678,Costa Rica,1991,61.72
679,Costa Rica,1992,72.54
680,Costa Rica,1993,98.83
681,Costa Rica,1994,80.79
682,Costa Rica,1995,79.17999999999999
683,Costa Rica,1996,94.86
684,Costa Rica,1997,80.63000000000001
685,Costa Rica,1998,92.09
686,Costa Rica,1999,85.06
687,Costa Rica,2000,88.29
688,Costa Rica,2001,76.02999999999999
689,Costa Rica,2002,95.61999999999999
690,Costa Rica,2003,115.88000000000001
691,Costa Rica,2004,100.72
692,Costa Rica,2005,78.73
693,Costa Rica,2006,100.83000000000001
694,Costa Rica,2007,75.35
695,Costa Rica,2008,72.27
696,Costa Rica,2009,77.36999999999999
697,Costa Rica,2010,84.35
698,Costa Rica,2011,89.83000000000001
699,Costa Rica,2012,80.75999999999999
700,Costa Rica,2013,89.26
701,Costa Rica,2014,70.85
702,Costa Rica,2015,0.0
703,Costa Rica,2016,0.0
704,Croatia,1985,0.0
705,Croatia,1986,0.0
706,Croatia,1987,0.0
707,Croatia,1988,0.0
708,Croatia,1989,0.0
709,Croatia,1990,0.0
710,Croatia,1991,0.0
711,Croatia,1992,0.0
712,Croatia,1993,0.0
713,Croatia,1994,0.0
714,Croatia,1995,305.53999999999996
715,Croatia,1996,334.79
716,Croatia,1997,313.70000000000005
717,Croatia,1998,344.30000000000007
718,Croatia,1999,327.28000000000003
719,Croatia,2000,322.74999999999994
720,Croatia,2001,287.54
721,Croatia,2002,304.12
722,Croatia,2003,281.68999999999994
723,Croatia,2004,302.24
724,Croatia,2005,269.56999999999994
725,Croatia,2006,248.21999999999997
726,Croatia,2007,243.45
727,Croatia,2008,265.69
728,Croatia,2009,254.29
729,Croatia,2010,241.97
730,Croatia,2011,221.10999999999999
731,Croatia,2012,239.01
732,Croatia,2013,210.29999999999998
733,Croatia,2014,222.04
734,Croatia,2015,229.68000000000004
735,Croatia,2016,213.55999999999997
736,Cuba,1985,0.0
737,Cuba,1986,0.0
738,Cuba,1987,0.0
739,Cuba,1988,0.0
740,Cuba,1989,0.0
741,Cuba,1990,0.0
742,Cuba,1991,0.0
743,Cuba,1992,369.71
744,Cuba,1993,392.92999999999995
745,Cuba,1994,363.31
746,Cuba,1995,352.76
747,Cuba,1996,316.23
748,Cuba,1997,317.4
749,Cuba,1998,326.97999999999996
750,Cuba,1999,306.12
751,Cuba,2000,272.77000000000004
752,Cuba,2001,244.51000000000002
753,Cuba,2002,240.42000000000002
754,Cuba,2003,221.12
755,Cuba,2004,216.12
756,Cuba,2005,205.93999999999997
757,Cuba,2006,202.55
758,Cuba,2007,188.18000000000004
759,Cuba,2008,190.98999999999998
760,Cuba,2009,201.32999999999996
761,Cuba,2010,202.13
762,Cuba,2011,207.05
763,Cuba,2012,203.99999999999997
764,Cuba,2013,190.46
765,Cuba,2014,184.63
766,Cuba,2015,194.31
767,Cuba,2016,0.0
768,Cyprus,1985,0.0
769,Cyprus,1986,0.0
770,Cyprus,1987,0.0
771,Cyprus,1988,0.0
772,Cyprus,1989,0.0
773,Cyprus,1990,0.0
774,Cyprus,1991,0.0
775,Cyprus,1992,0.0
776,Cyprus,1993,0.0
777,Cyprus,1994,0.0
778,Cyprus,1995,0.0
779,Cyprus,1996,0.0
780,Cyprus,1997,0.0
781,Cyprus,1998,0.0
782,Cyprus,1999,1.57
783,Cyprus,2000,8.36
784,Cyprus,2001,0.0
785,Cyprus,2002,0.0
786,Cyprus,2003,0.0
787,Cyprus,2004,9.17
788,Cyprus,2005,24.74
789,Cyprus,2006,27.64
790,Cyprus,2007,36.17
791,Cyprus,2008,59.07000000000001
792,Cyprus,2009,55.53
793,Cyprus,2010,58.879999999999995
794,Cyprus,2011,43.78
795,Cyprus,2012,42.9
796,Cyprus,2013,64.61000000000001
797,Cyprus,2014,57.1
798,Cyprus,2015,49.59
799,Cyprus,2016,47.15
800,Czech Republic,1985,0.0
801,Czech Republic,1986,0.0
802,Czech Republic,1987,0.0
803,Czech Republic,1988,0.0
804,Czech Republic,1989,0.0
805,Czech Republic,1990,314.21999999999997
806,Czech Republic,1991,292.01
807,Czech Republic,1992,303.21
808,Czech Republic,1993,297.64
809,Czech Republic,1994,293.28
810,Czech Republic,1995,264.4
811,Czech Republic,1996,243.48000000000002
812,Czech Republic,1997,234.13
813,Czech Republic,1998,226.7
814,Czech Republic,1999,236.93
815,Czech Republic,2000,226.64000000000001
816,Czech Republic,2001,220.92000000000002
817,Czech Republic,2002,212.15
818,Czech Republic,2003,234.88000000000002
819,Czech Republic,2004,203.01999999999998
820,Czech Republic,2005,193.39999999999998
821,Czech Republic,2006,178.4
822,Czech Republic,2007,170.77999999999997
823,Czech Republic,2008,175.01000000000002
824,Czech Republic,2009,179.70999999999995
825,Czech Republic,2010,175.61999999999998
826,Czech Republic,2011,186.23999999999995
827,Czech Republic,2012,196.23000000000005
828,Czech Republic,2013,186.07
829,Czech Republic,2014,175.29000000000002
830,Czech Republic,2015,170.87000000000003
831,Czech Republic,2016,161.76
832,Denmark,1985,0.0
833,Denmark,1986,0.0
834,Denmark,1987,0.0
835,Denmark,1988,0.0
836,Denmark,1989,0.0
837,Denmark,1990,0.0
838,Denmark,1991,0.0
839,Denmark,1992,0.0
840,Denmark,1993,0.0
841,Denmark,1994,253.22
842,Denmark,1995,239.13000000000002
843,Denmark,1996,229.56000000000003
844,Denmark,1997,218.46
845,Denmark,1998,188.68
846,Denmark,1999,183.09000000000003
847,Denmark,2000,181.07000000000005
848,Denmark,2001,186.17000000000002
849,Denmark,2002,176.51000000000002
850,Denmark,2003,156.70000000000002
851,Denmark,2004,161.78
852,Denmark,2005,164.22999999999996
853,Denmark,2006,162.08
854,Denmark,2007,139.96
855,Denmark,2008,143.04999999999998
856,Denmark,2009,144.70000000000002
857,Denmark,2010,130.02
858,Denmark,2011,126.33
859,Denmark,2012,143.20999999999998
860,Denmark,2013,134.54999999999998
861,Denmark,2014,137.73
862,Denmark,2015,121.42000000000002
863,Denmark,2016,0.0
864,Dominica,1985,0.0
865,Dominica,1986,0.0
866,Dominica,1987,0.0
